pred_prob,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120
0.23,871.1617403,141.5262207,-562.6555992,122.7340823,-534.0732547,229.2238578,56.00147499,687.9330923,-187.1958424,674.3788157,411.3469214,73.46083604,402.7326846,-176.2852163,192.4706282,-95.59938889,-67.77150838,207.6303785,64.07377689,-193.3253309,-66.16732833,-2.730345564,-37.30955962,114.9642334,382.2076333,-122.6281935,-146.4289622,149.4760611,-78.61431933,-222.7491261,36.24179078,-113.9040116,-148.4549972,6.024591841,95.80857585,-151.2957475,23.92963087,-7.682291872,39.02183074,-218.3223716,102.8347454,-75.73050088,138.4619223,-31.91521328,-10.74830437,32.26175693,-71.28943432,-113.9471579,25.06967654,99.992166,-20.78071448,-18.06863297,95.19428229,4.33311103,-10.77572116,-198.185028,-79.60942535,19.07004308,147.5337574,-118.0726688,290.9944538,35.95786947,5.834799518,-61.92245481,9.946403688,47.64396126,-70.65041727,-84.84867171,-163.6507788,122.7327423,0.296458354,-41.0026369,-87.20887621,-91.90386713,-78.26409619,66.63683442,84.21080708,-57.93695841,5.732511195,-123.0195201,-74.05081149,44.14800986,198.9196719,-75.29249405,-88.93051618,40.09067125,77.66003412,-28.62536945,26.6367027,46.14165302,21.57994921,3.063240853,86.37960948,187.0046523,51.73957999,-92.51344604,-46.27666434,-196.9331375,-95.15421618,-42.561766,-127.125418,46.00951421,6.657631487,89.91201937,44.88774375,-44.89236621,-127.3902087,-8.083141594,66.94836921,126.8712345,-0.408664298,-15.45549694,-43.67971692,34.13316541,-66.48167041,59.96323415,38.67425652,-132.3277148,-13.1984678,-145.9910714
0.262,-356.3745608,-495.7217655,-206.7302165,429.2719091,362.7425838,-348.9073824,93.35562157,-587.1590639,123.4193026,539.5703437,-541.3967902,-227.3379058,-68.48003397,273.0757781,478.4393959,-128.6947744,77.63161625,-377.481807,316.8975911,45.98494759,114.0130199,-200.5560897,44.69098712,186.829079,179.9956269,15.37819134,-206.1119365,-112.6626969,-66.13923441,-302.3916324,91.35410229,196.170494,19.16596824,-87.1628687,-175.5304755,-89.08185968,-77.40553995,-79.17456753,126.918906,-228.3314423,28.04729443,-5.517758839,-5.059641911,-153.6214912,-111.101668,-163.4347836,116.2470692,109.9472044,-47.51269656,-109.3837813,115.7339822,-32.7488043,56.975081,5.972355446,105.6962837,-49.84974459,-51.89027251,1.358135464,-156.2325918,46.39985256,70.94058406,34.99018676,71.77753535,-99.81236376,8.266547759,95.21329751,11.45113669,-5.581260779,58.31437976,43.94229843,-32.68173152,8.848198416,-156.0986759,18.72342419,172.0996134,-111.1334148,116.6336675,26.74864025,-12.59775662,-65.07849516,-47.16272787,-65.86550955,-83.93496051,-29.97379977,95.76707164,-75.15359553,7.212586845,-11.65179793,98.92174105,50.69897161,-35.16721853,3.803582747,-10.07872175,64.60638559,-8.754055849,64.63424766,-51.47136536,-67.86710424,84.49170606,-23.54236398,62.24455294,-1.385135574,105.6523904,20.22554816,29.06556662,-46.68040851,-21.84663703,-16.71738416,-18.39705741,0.451561109,19.65643153,-39.39910027,-41.23832765,-18.85307788,-26.29521035,-58.51331076,41.66158494,75.14487166,-57.74073506,23.48357377
0.268,-180.6195806,-165.322949,-438.21742,-463.3458567,392.8127496,-9.935533336,255.4319606,374.622673,-732.4211018,50.74047867,-406.8823927,214.4355186,52.34274942,301.2857633,-116.8708664,-46.41081491,-420.0170729,-89.64453029,12.74254847,205.8236252,-183.3946229,-64.29126505,113.9969955,-128.1728949,-1.244866371,-265.3856474,-176.3050604,99.52839442,58.32262832,120.8515651,26.85331254,-52.65011007,-83.08971487,211.7777732,31.40758902,-94.15892921,-175.9715062,45.96423629,-37.26333212,-116.2466299,213.0258606,35.00123581,100.6657889,53.57291605,122.8506124,-86.30631167,-45.96700701,15.09504556,-76.26916455,-98.74517668,33.05565257,-153.7146775,-40.13900264,-112.3759864,67.74442144,44.54286244,225.3153112,-39.96209573,49.37809424,116.0491815,-83.10620619,154.6404857,-49.17257106,-70.64848001,-169.3686075,53.31920967,-229.192804,-155.7167525,143.5164453,17.62694548,-134.2769721,-6.450770036,-133.1526829,-90.53733838,13.20844669,93.19063379,58.43110937,27.09409936,-15.83260296,199.7544931,41.78330394,-73.39814577,62.54686358,67.55046164,-45.34757798,88.70651945,-151.5801945,145.6150903,-89.97289275,-35.88531287,58.92226955,-105.7754571,-77.32842479,98.66912587,64.25096158,-27.44693515,-1.183096304,-3.475719745,19.24361237,-137.8268579,54.89792139,25.36499272,-74.62030349,-42.95724105,102.9017839,-60.59082516,-49.47889984,-92.58654196,-5.026406289,-46.69612882,79.12815961,16.52820507,72.06945386,-69.43401041,-20.53824542,95.97382793,-33.67637842,97.86870792,38.06899107,20.61301751
0.275,-224.9788128,338.5714994,126.7618439,-373.8277657,141.6539247,-802.3766646,-276.4950434,254.4783795,-281.9072418,-134.1120169,-471.8444064,-226.510459,291.8704175,405.6926426,429.0859509,-102.9124602,440.3797308,119.1565351,203.9725285,-196.8191662,144.2447614,3.833469381,-183.5493153,-406.5538302,-162.6514243,76.74842624,-175.519692,-133.4034861,2.697959632,-215.2655415,-353.8365915,-261.4838723,-350.0746958,30.50385046,183.1858105,71.48919764,171.0109059,-91.63996668,-2.707639994,-75.59020092,-31.18843637,-43.10917961,-39.83709132,-41.89509359,-80.30695276,-63.13455574,144.7845937,-85.25984334,-184.5863534,180.9765532,46.52496721,17.2065792,-46.69178371,12.10391447,-74.19445565,-8.178512126,48.49305517,-146.7833664,149.8785794,94.55880224,-20.36254474,-13.78603573,-158.0958459,-109.8478008,-101.4348389,67.35890625,83.12048455,-20.01115177,266.516719,95.72894435,-79.60921664,64.37497573,171.0165647,115.0683831,0.926787093,122.8913833,-61.08058345,91.787338,-7.113442426,174.5605135,87.6048797,-20.8466463,-14.81738934,17.29776929,-5.438563392,-69.17911847,37.56585244,-31.14381623,-96.77257031,-20.0560645,81.20777686,74.99406956,23.00994821,-21.41762383,-5.220987573,-190.5509137,-8.233880631,-55.04442814,-0.581072456,45.47325171,-133.6945484,35.20358232,-9.918167399,87.91561013,38.60108844,-58.411538,-25.65309029,43.1472465,-21.70954597,16.07608478,128.9972971,-67.76247924,-7.376612406,0.20659438,5.140206771,-8.136092325,-34.31224641,-29.17174666,63.11044324,-20.20088367
0.216,638.9707318,58.0721688,624.934416,-563.6322903,367.9567781,588.5627986,417.9181751,-91.23172453,-129.3433767,332.6059355,306.5443785,-174.8990768,114.8670352,-384.6577321,463.0809669,530.5679475,-337.4945405,458.2757331,-278.3874878,-231.8445105,143.3130804,142.5307568,512.4271644,237.6397862,55.51628045,-107.3292567,14.88561249,-329.7038617,-74.55991626,-137.1504945,94.0923659,142.1555343,28.69187532,132.9827166,97.87684317,23.11366986,148.6076816,-136.0157073,-2.941935023,-38.99972113,-210.8158545,-195.2200663,-142.5514188,366.7183551,281.9607712,-178.0934895,117.1969701,-313.1371093,68.7419556,-1.446890974,-234.4209319,-119.0830146,83.21945492,-275.2238423,-228.4409549,-14.38733194,82.61873787,29.72638007,-25.69520936,6.514182529,-62.84279311,74.01788384,158.754356,17.23106371,-83.52908049,-19.14777633,87.87371086,85.01619981,96.22762847,16.10034783,-93.40419204,-119.9143704,-20.75526303,-93.68236729,-111.7522571,-123.3608204,72.4875981,154.6440054,96.04691106,-158.5983438,-3.891480809,-129.7266035,7.628747365,-55.07064793,-105.2281214,75.35283475,-124.0587494,55.8479952,62.50219878,60.03077632,-12.24996151,27.54122376,52.01326647,66.67859843,-63.64528368,-8.113281303,-77.95226315,-53.95193017,87.40446941,104.7038256,73.29846091,-159.1396774,-8.421191687,-16.75031031,49.39829987,142.4884852,21.24672511,106.661301,91.35694083,-12.90615371,55.82287184,-69.73626221,-11.20816787,-16.66811087,62.50601026,68.34906172,64.61806429,-39.95242544,28.34165036,19.63975211
0.28,-333.3988646,246.3366647,160.8117687,-68.39674551,-435.4488121,303.7827356,-116.5038566,30.96486378,132.948536,314.3802197,604.776452,212.3640871,-14.84510561,-305.3958726,-178.5529084,52.55095095,-39.22955004,291.4622267,374.5716356,289.9682566,-77.9911714,508.9838328,114.3605116,92.153001,-112.235029,466.6175683,286.0940872,-137.472539,-270.9939567,-38.4123716,-315.2337019,195.9397402,109.3776998,-296.432983,-29.54512173,116.0882361,-383.2051319,355.0918838,192.170747,-14.82233232,-80.16663836,-189.554747,-115.6872489,-259.9180291,36.69887943,62.82856871,119.9094211,-86.56519529,113.9410959,46.44103739,153.0980626,223.1533109,-23.36703369,-110.4241879,62.95748035,226.3227352,-123.1488662,-210.6779818,-142.6698689,162.3345546,159.0968067,24.63085063,-109.2868936,162.7952981,19.20732654,135.3255762,-125.8373234,159.2151653,354.6466681,-0.571534578,42.5105894,425.8369261,-168.7136896,-123.9536804,228.6480611,130.3362459,-128.0480321,-43.42551182,0.91544725,-174.7750028,285.7707706,87.5144162,305.3961131,179.6950587,-3.36494394,-41.99341212,84.39848693,9.105540658,64.50853617,109.7108311,227.5642632,19.51962781,-0.847287682,144.1682414,79.47960276,-7.926665809,-21.28493647,-38.89772284,-106.5242353,-113.8944126,-93.03025311,-73.98978022,19.61858694,78.10686549,176.2469123,69.73869293,28.42003042,-105.0775527,35.20062997,62.76442592,63.55551496,10.53017843,-102.6449412,-17.16379504,-4.581509552,-78.84480649,17.38924702,-72.68997073,37.21609484,45.78023643
0.253,597.8754624,285.5512103,-310.5802343,47.79958087,-495.5870108,599.0472352,494.5964529,73.09054164,-86.54695851,635.1084873,182.5559989,-301.0924655,-332.3205261,-5.924492502,-340.5773116,698.9691477,141.7079884,-167.0547224,42.2345706,-432.3243095,163.6271934,-101.0677165,249.2431802,-197.1263387,310.0627539,-191.1242984,-261.0037216,-87.52603399,154.0436582,126.3446461,-169.1430123,323.0981219,-164.1798102,-190.772354,182.8093751,-18.42403286,77.88198568,-261.3431842,-61.14661413,-34.77585531,152.9876357,91.92817663,330.4570191,100.8309522,-19.04005161,-91.54355445,-171.6803519,-48.84290257,-249.4849615,152.4829042,22.71862483,-85.60024557,-135.5447658,-78.76737899,37.46252552,179.9921987,-51.49517332,-36.46412021,-90.47797738,117.690021,-34.93148497,-98.45624957,268.0454454,14.49886764,-263.3946999,-17.6049839,-79.9097864,114.1329922,-284.4255226,19.45079603,-41.08431712,14.71071689,-74.15577404,102.6086578,154.0349811,-65.96967909,230.8062857,-10.84062115,166.1149504,-37.48995941,258.7311322,181.0639002,114.8635032,84.60772052,67.23255231,-131.9267039,-39.97426098,24.04805106,-76.44903301,-94.52706654,143.7266024,19.52679104,32.52215453,196.7243906,-94.58041054,99.03681653,-130.0503767,179.8527282,-42.65571957,123.6818766,-107.2711894,-66.12110829,-75.98968076,23.50904763,30.26484482,101.5644373,6.079576647,5.13221206,-144.2838044,0.349401451,-79.36767032,-51.49576231,52.26389816,46.45906672,-11.94474107,73.84472282,-10.43577763,78.61515049,-3.251341028,13.26471229
0.267,-824.8705443,524.6211176,608.8875647,-25.87395463,734.403305,-201.8303099,-508.6016311,-150.8319956,80.63246688,286.8284957,-604.0827486,475.4509399,316.7145475,-331.4621985,-126.9017878,45.96339111,36.44759791,356.7369837,-137.4306569,419.9670148,-39.3925402,-58.80627182,-49.20187572,39.02467608,173.4623378,-138.6347834,-140.9386544,-59.93046183,-66.88249069,-92.25882453,-228.4803101,0.265414725,-149.9816993,33.85167134,-181.0087488,50.23694053,52.86948958,-33.23380299,2.035960064,301.8574144,-54.86886168,260.0068528,31.33494218,-94.43349212,90.68482835,-133.7799079,36.65015432,-2.386808282,-131.8934976,45.16642679,-90.75482766,-9.834801098,-134.7794489,-76.32913486,-8.422547501,-46.96230651,80.67101977,137.6732049,36.47470746,-101.0043117,-12.43586041,60.01085787,52.75243658,-98.56309842,-142.5603886,-106.8715925,4.852602453,37.2794133,146.8436712,-61.17872574,63.55789688,13.85845715,-21.80656941,28.1401003,-27.64019908,15.926839,12.310933,-246.1971723,40.43612513,-81.94321513,120.8542269,-174.6578793,-122.5375775,-73.1298411,20.00617563,25.38679582,86.85528744,-17.94998631,-27.76992124,49.97829732,37.30906525,-22.66163335,144.5223558,7.575227645,60.11575237,129.7117098,-52.07675183,-4.332813653,-88.59087276,47.57879932,33.00703981,0.951148266,-41.86761616,86.58829545,78.47145629,-73.41789854,-9.282382086,45.64807019,-43.32189749,-108.574324,-118.5285764,-70.36685301,-60.88776533,34.37142161,-17.5580062,-58.03357952,111.617864,-5.387807981,-111.1326276,-52.08574394
0.27,-804.8437737,-330.9901128,694.5114874,-172.5125628,-167.959726,286.1908474,330.3984339,-293.2110136,184.1792552,-27.86101614,-42.02658255,-175.5670737,-218.9405217,-367.3673752,10.25678192,-227.0449324,71.30731477,-88.99837986,2.310094837,106.084852,-93.91300744,-176.4104084,-158.1958587,-64.05762216,179.6409565,-47.25406534,16.32495882,130.4667635,-169.5565226,5.01630936,-272.7993056,-65.15248164,28.72984947,14.50116253,84.44142599,-51.28605674,-100.1203482,60.04371731,82.28082143,94.6977108,-201.0606588,-78.02508388,-141.8170585,-167.4600707,47.52228142,-166.7781492,17.51623992,-48.93356287,97.92187036,152.3695254,-95.69264269,-91.15797735,74.72150157,28.87719378,-145.3102195,191.4475896,-1.524408779,48.18825095,138.4360669,30.65144497,-39.86389214,-82.84441455,51.67200523,-90.8063868,29.92193874,28.63530663,-117.6341845,79.25463974,-219.4094444,69.64880972,46.30613393,-31.93425354,-96.85142688,-11.6567483,-54.47012226,149.0815902,-16.2863829,82.88046465,35.7234442,54.39981911,-237.5711646,-125.4708248,21.08331502,36.9182139,-37.4846487,-27.07077052,-40.08593265,82.17626324,-174.8955172,-18.0099907,3.336235401,44.99800153,18.88386398,-61.62023726,-14.82338849,42.72843307,52.78376533,1.947588015,-20.3452696,36.49337761,97.97348446,-47.43055262,-144.8994187,-59.31506379,71.28718638,-124.0256834,-16.32577755,43.49596473,-40.4151404,44.44513368,-71.33968626,-4.074614948,3.379606469,-23.6433752,58.46521089,-31.38419463,22.67911874,-71.62437147,-8.267665532,-59.45016791
0.265,983.7922733,-482.4000516,164.216821,-271.8051429,167.6846311,3.339955754,-179.9187117,298.7019525,429.8320696,-488.8709841,200.6699349,-257.0571545,-363.1862291,53.7014086,-183.4248928,-71.18662839,-75.19533964,240.0388499,83.63970677,87.28497668,17.78895194,486.8821831,-94.51022109,-174.4425377,146.3647657,148.122782,-32.88293628,-131.2727544,-125.5149769,37.11098764,-70.47003721,-189.0547784,-188.2833708,260.365766,245.2782862,60.08174992,-248.878038,-289.3456976,-103.5306348,-156.671237,14.94436115,-63.28896936,-32.3317453,-5.361916678,-86.77505466,49.39535562,-66.51982991,-11.03720657,-103.3330593,-150.4910492,14.3854402,30.88032816,-122.4028494,54.88943568,-131.989094,-32.96172422,55.53209881,64.94191848,67.32633083,87.7746652,-101.0814467,161.0385043,47.85777151,84.74958983,-29.51381239,52.08217152,-38.82866112,168.7010879,71.56721936,-57.32459668,82.87725279,-63.29360311,220.1669054,-31.69265382,5.134657396,134.4419815,-61.28771578,-135.697054,-5.909121858,-146.5114127,99.77448063,72.51159009,199.8687348,-102.0307032,49.62891127,163.7329733,114.5561423,-127.7591918,-39.65105738,-35.9649518,24.9979853,61.37706181,90.72237354,-120.0842903,-74.58859027,-59.40928804,21.8731885,-71.4746495,70.84536168,-4.322241984,65.4965775,31.95173035,13.36723044,93.38945684,-66.71748273,-74.69491022,-3.992040012,63.52881325,-31.57513565,-89.97097596,41.72645938,114.6703907,40.06276087,39.98326061,110.022818,108.1321854,-86.53988045,41.24625588,-32.94009179,-75.49631748
0.295,825.7805664,-653.2542667,233.8514152,-113.2117849,725.620751,226.8193928,-463.1608227,405.4464403,39.51331381,-77.43083855,441.4152671,131.1133275,-237.2826027,108.4541311,-54.78652429,109.0296439,70.20827179,-25.36263002,197.4194967,473.1370102,30.07030426,279.5624084,151.834414,71.52922333,87.2063228,-59.20033458,216.0370791,-51.56558891,18.50186802,156.911829,-14.28053395,-198.1552305,86.30699904,58.1074236,52.84102682,-175.1921049,71.81154915,32.81207241,-82.41169814,-90.2376739,-162.3793923,51.9265144,80.61922463,-121.2688206,212.9074029,-24.35112629,24.23928075,-68.33013378,-92.29266858,74.93752002,-3.084492139,51.309042,11.51185383,132.6176637,-103.7303604,47.0719499,31.92900412,-93.16855086,71.13304888,-52.49262873,136.754505,136.002531,-117.4859194,-60.55831651,-102.9233792,46.31924438,-24.26937404,114.8508851,-164.0733666,109.5453196,39.90177418,-102.0074656,173.5405878,58.71774001,73.71098101,-109.4647029,-35.11279745,45.04278325,32.14007268,-43.34371166,-91.86314087,67.80312536,88.53484531,33.64642998,0.580372415,133.2440688,106.6837985,-107.6301935,58.10274882,-226.6712994,51.58367513,95.93973254,-32.51151156,-36.30653462,-24.96027984,8.211909106,-72.42893507,103.6210257,-31.18871216,-21.44958865,4.1760377,-65.17964396,-17.75027075,33.31078323,-124.6475524,-0.873760625,-12.7233361,-54.15669442,-24.46496724,29.53312743,20.52325513,32.31977058,-13.44565938,-8.483557492,-25.05856715,-102.6186828,49.05274185,69.13550491,0.334027472,-24.00154359
0.227,388.3284058,-202.6926571,297.9636208,1224.721718,205.5247942,-332.606687,-358.0282635,-163.7811873,-321.3753479,-525.4008461,-91.8285234,9.936763749,-40.61309877,-200.8012014,-1.882937348,47.86535421,-370.0137412,-432.5317911,-83.75931889,409.187335,112.5356505,-176.8524098,154.2205337,93.81394186,358.52769,-51.02759468,129.3184846,-209.2740769,-86.99464946,10.66188774,337.9480322,8.916426824,168.467805,41.29065218,-62.19748034,-39.07943044,96.08472783,86.64377981,-13.32410569,207.8846169,336.5170586,-173.5437066,-29.44371767,171.9439662,40.51916701,37.31651827,41.25721166,152.6566725,-50.68781743,161.7995935,27.79519818,125.6166054,42.87150956,-38.39897341,-50.57074344,206.3944855,33.48121812,-162.7734704,102.3204234,-104.0549053,-46.25818003,267.5000682,70.12986075,-90.04956465,53.4591281,33.76516235,44.96326587,164.4175823,163.9716518,-112.0957239,-41.08297077,41.07291514,-81.25434707,13.44524136,-113.5945985,-11.07511861,-12.7698271,-47.8293601,157.3556561,-29.47342919,98.14330381,67.52806177,-160.8649868,20.90073518,-48.48293017,25.60659715,22.71404135,-66.12023848,-81.36433566,-33.09388185,-36.88478838,75.81016528,56.36982358,-22.70679019,-8.087764869,38.21138875,146.3520712,113.2809612,-76.80398235,-28.58292564,-29.37475453,19.34539219,54.26611201,-66.5868627,-17.95514418,69.51970121,-67.07947135,-40.52481379,107.344426,-11.29809911,-41.91465621,43.31179545,42.12860375,6.412449582,105.7979418,-18.7702005,-185.7374296,-12.35557745,-141.6348491,-43.0288527
0.242,-179.5545073,-392.8465372,316.419713,633.3381087,307.8009324,-520.3108214,332.770385,-204.0861418,-214.548814,16.67742495,-170.6833323,-574.6031863,77.7144751,-276.3234649,225.8195921,-265.8991534,3.659653338,-125.4585863,424.7762048,-153.0249975,-91.10072882,-53.90914852,9.489277389,186.449142,201.2308908,277.4618801,-443.7531977,-83.33924909,57.52126774,-139.3151848,68.21757138,-94.95178333,82.13345336,279.8856461,92.05163227,196.7511913,-116.0572881,-113.5900952,140.0315894,12.78769182,-121.065331,95.15280872,-29.28489887,-99.34562578,-228.38134,-142.2605875,-203.1813758,-54.57206453,-0.023558996,-177.9831294,-0.579946069,36.5988437,-11.60201049,140.6806367,207.7483126,108.0014092,34.82136518,58.03945662,-37.02782802,2.966375512,172.0090916,4.81810058,59.69086448,-228.0191009,74.50776268,-164.1891824,-110.3947059,106.7319919,113.1948884,-7.042999452,-28.51833328,-1.776454938,-166.7408154,-102.9845033,20.36378054,-140.9246176,179.9284765,84.90260133,-68.5199192,-179.2306411,-29.39108986,-62.1807714,106.5200745,18.6305103,65.84950535,40.44963681,28.64772529,-35.08733286,84.22956579,79.95896328,192.8777065,50.23882798,-53.25943486,-2.874008699,114.8589266,-33.861757,56.33832286,126.1776406,-98.0620147,146.1254751,53.49487578,63.35833852,-20.16636684,-24.7947607,0.312745373,8.304570882,31.73986627,31.12296225,34.88018592,-10.48317316,132.2343321,-55.70025022,-20.3650382,51.66787866,42.44059502,14.05588878,-1.589220053,54.29475455,-12.80808821,-19.61293325
0.255,-710.9165766,292.3545503,266.3098179,269.503091,607.2491086,-320.17278,-182.2998522,353.8621761,-12.41421045,295.4755824,-341.0215522,517.1186226,-682.7829784,-117.8224714,-250.7379318,240.2499324,-146.0679305,488.6974905,-179.627788,-195.6779325,-251.8614319,-91.34406806,-283.0938117,-7.705834111,478.2405112,-12.6236951,-193.0039429,-290.0759566,-142.3978976,-220.538056,-38.6423336,-378.5975381,269.7621834,67.10323617,91.18998789,271.3440858,116.8240229,10.65300039,301.5007459,173.3526252,1.889299186,63.22853165,-219.6545839,-21.05937093,161.0746171,-53.26148751,31.29939735,59.42713819,-11.61196231,-177.1390733,-6.677766937,-167.4275251,-39.25920974,6.817099427,-15.68000811,-99.53055239,-46.38162753,-204.7168888,71.38948786,139.1310706,-108.2501958,-24.504158,-68.28618911,50.65201135,-11.71830976,138.1321956,-61.48233089,-163.1872365,63.3877057,14.85611012,-3.143832917,-16.24513027,38.66459242,144.7645127,-92.6539771,184.5763993,176.3494411,-141.35649,-99.9406268,-80.92033246,-14.04500416,-68.409507,47.70678665,3.91390919,44.68673433,-49.12712692,-51.79335715,11.59527763,117.7481473,98.17320538,-30.59398615,74.77215952,-187.288246,-32.80474208,21.18933178,-47.58741693,30.43783652,72.22601711,-40.00089174,-79.67706427,-105.9924939,26.93153869,48.09939487,19.35778228,-105.7263817,121.9939431,-168.8676743,90.80776997,8.434073112,-28.50087583,-132.3550301,3.53909738,124.3673018,37.3793297,-23.17391228,102.4117147,-54.68724917,23.73496379,93.12572656,62.82340974
